state,district_name,district_lgd_code,fiscal_year,amount_spent
Telangana,Bhadradri Kothagudem,689,2018-19,3.3899999999999997
Telangana,Bhadradri Kothagudem,689,2019-20,3.2
Telangana,Bhadradri Kothagudem,689,2020-21,3.6
Telangana,Bhadradri Kothagudem,689,2021-22,3.5300000000000002
Telangana,Bhadradri Kothagudem,689,2022-23,0.11000000000000001
Telangana,Bhadradri Kothagudem,689,2023-24,3.98
Telangana,Hyderabad,507,2014-15,30.849999999999998
Telangana,Hyderabad,507,2015-16,81.59
Telangana,Hyderabad,507,2016-17,50.59
Telangana,Hyderabad,507,2017-18,53.24
Telangana,Hyderabad,507,2018-19,85.67
Telangana,Hyderabad,507,2019-20,119.25
Telangana,Hyderabad,507,2020-21,183.0
Telangana,Hyderabad,507,2021-22,376.66
Telangana,Hyderabad,507,2022-23,621.11
Telangana,Hyderabad,507,2023-24,618.32
Telangana,Jagitial,681,2017-18,0.0
Telangana,Jagitial,681,2020-21,0.0
Telangana,Jagitial,681,2021-22,0.0
Telangana,Jangoan,689,2019-20,0.22
Telangana,Jangoan,689,2020-21,0.01
Telangana,Jangoan,689,2021-22,0.0
Telangana,Jayashankar Bhupalapally,686,2020-21,0.69
Telangana,Jayashankar Bhupalapally,686,2021-22,0.23
Telangana,Jogulamba Gadwal,695,2017-18,0.53
Telangana,Jogulamba Gadwal,695,2020-21,0.05
Telangana,Jogulamba Gadwal,695,2021-22,0.05
Telangana,Kamareddy,685,2018-19,0.9400000000000001
Telangana,Kamareddy,685,2019-20,0.2
Telangana,Kamareddy,685,2020-21,0.26
Telangana,Kamareddy,685,2021-22,0.07
Telangana,Karimnagar,508,2014-15,14.19
Telangana,Karimnagar,508,2015-16,4.67
Telangana,Karimnagar,508,2016-17,4.48
Telangana,Karimnagar,508,2017-18,4.23
Telangana,Karimnagar,508,2018-19,1.28
Telangana,Karimnagar,508,2019-20,1.1099999999999999
Telangana,Karimnagar,508,2020-21,0.93
Telangana,Karimnagar,508,2021-22,15.14
Telangana,Karimnagar,508,2022-23,12.069999999999999
Telangana,Karimnagar,508,2023-24,23.2
Telangana,Khammam,509,2014-15,1.1800000000000002
Telangana,Khammam,509,2015-16,5.210000000000001
Telangana,Khammam,509,2016-17,0.36
Telangana,Khammam,509,2017-18,0.35
Telangana,Khammam,509,2018-19,0.0
Telangana,Khammam,509,2019-20,0.66
Telangana,Khammam,509,2020-21,2.0300000000000002
Telangana,Khammam,509,2021-22,6.8500000000000005
Telangana,Khammam,509,2022-23,30.41
Telangana,Khammam,509,2023-24,19.84
Telangana,Kumuram Bheem Asifabad,698,2020-21,0.04
Telangana,Kumuram Bheem Asifabad,698,2021-22,0.12
Telangana,Kumuram Bheem Asifabad,698,2022-23,0.02
Telangana,Mahabubabad,688,2020-21,0.06
Telangana,Mahabubabad,688,2023-24,0.0
Telangana,Mahabubnagar,512,2014-15,1.33
Telangana,Mahabubnagar,512,2015-16,0.46
Telangana,Mahabubnagar,512,2016-17,0.22999999999999998
Telangana,Mahabubnagar,512,2017-18,0.56
Telangana,Mahabubnagar,512,2018-19,1.51
Telangana,Mahabubnagar,512,2019-20,1.37
Telangana,Mahabubnagar,512,2020-21,2.35
Telangana,Mahabubnagar,512,2021-22,12.790000000000001
Telangana,Mahabubnagar,512,2022-23,30.13
Telangana,Mahabubnagar,512,2023-24,24.169999999999998
Telangana,Mancherial,684,2020-21,3.91
Telangana,Medak,513,2014-15,2.76
Telangana,Medak,513,2015-16,0.16999999999999998
Telangana,Medak,513,2016-17,1.1
Telangana,Medak,513,2017-18,0.6699999999999999
Telangana,Medak,513,2018-19,3.7800000000000002
Telangana,Medak,513,2019-20,6.5
Telangana,Medak,513,2020-21,10.9
Telangana,Medak,513,2021-22,32.35
Telangana,Medak,513,2022-23,48.160000000000004
Telangana,Medak,513,2023-24,41.019999999999996
Telangana,Medchal Malkajgiri,700,2014-15,0.0
Telangana,Medchal Malkajgiri,700,2016-17,0.32
Telangana,Medchal Malkajgiri,700,2017-18,0.18
Telangana,Medchal Malkajgiri,700,2018-19,0.24
Telangana,Medchal Malkajgiri,700,2019-20,1.6099999999999999
Telangana,Medchal Malkajgiri,700,2020-21,4.43
Telangana,Medchal Malkajgiri,700,2021-22,1.26
Telangana,Medchal Malkajgiri,700,2022-23,0.44
Telangana,Medchal Malkajgiri,700,2023-24,1.28
Telangana,Mulugu,720,2019-20,0.0
Telangana,Mulugu,720,2023-24,0.02
Telangana,Nagarkurnool,694,2018-19,0.1
Telangana,Nagarkurnool,694,2019-20,0.33
Telangana,Nagarkurnool,694,2020-21,3.28
Telangana,Nagarkurnool,694,2021-22,0.25
Telangana,Nagarkurnool,694,2023-24,0.99
Telangana,Nalgonda,514,2014-15,1.7
Telangana,Nalgonda,514,2015-16,2.94
Telangana,Nalgonda,514,2016-17,3.31
Telangana,Nalgonda,514,2017-18,1.39
Telangana,Nalgonda,514,2018-19,2.91
Telangana,Nalgonda,514,2019-20,3.51
Telangana,Nalgonda,514,2020-21,5.04
Telangana,Nalgonda,514,2021-22,18.0
Telangana,Nalgonda,514,2022-23,32.02
Telangana,Nalgonda,514,2023-24,27.12
Telangana,Narayanpet,721,2020-21,0.1
Telangana,Nec/ Not Mentioned,Not Applicable,2014-15,43.18
Telangana,Nec/ Not Mentioned,Not Applicable,2015-16,166.53
Telangana,Nec/ Not Mentioned,Not Applicable,2016-17,199.57
Telangana,Nec/ Not Mentioned,Not Applicable,2017-18,317.65
Telangana,Nec/ Not Mentioned,Not Applicable,2018-19,326.19
Telangana,Nec/ Not Mentioned,Not Applicable,2019-20,285.96
Telangana,Nec/ Not Mentioned,Not Applicable,2020-21,365.46999999999997
Telangana,Nec/ Not Mentioned,Not Applicable,2021-22,147.22
Telangana,Nec/ Not Mentioned,Not Applicable,2022-23,29.930000000000003
Telangana,Nec/ Not Mentioned,Not Applicable,2023-24,53.95
Telangana,Nirmal,680,2020-21,0.11
Telangana,Nirmal,680,2021-22,0.05
Telangana,Nizamabad,516,2014-15,0.01
Telangana,Nizamabad,516,2015-16,0.09999999999999999
Telangana,Nizamabad,516,2016-17,0.19
Telangana,Nizamabad,516,2017-18,0.92
Telangana,Nizamabad,516,2018-19,0.55
Telangana,Nizamabad,516,2019-20,2.2
Telangana,Nizamabad,516,2020-21,2.62
Telangana,Nizamabad,516,2021-22,2.65
Telangana,Nizamabad,516,2022-23,3.58
Telangana,Nizamabad,516,2023-24,10.63
Telangana,Pan India,Not Applicable,2022-23,0.07
Telangana,Pan India,Not Applicable,2023-24,1.38
Telangana,Peddapalli,682,2019-20,0.02
Telangana,Peddapalli,682,2023-24,0.03
Telangana,Rajanna Sircilla,683,2017-18,1.26
Telangana,Rajanna Sircilla,683,2019-20,0.36
Telangana,Rajanna Sircilla,683,2020-21,3.05
Telangana,Rajanna Sircilla,683,2021-22,0.81
Telangana,Rajanna Sircilla,683,2022-23,0.28
Telangana,Rajanna Sircilla,683,2023-24,0.02
Telangana,Ranga Reddy,518,2014-15,4.069999999999999
Telangana,Ranga Reddy,518,2015-16,6.67
Telangana,Ranga Reddy,518,2016-17,3.0100000000000002
Telangana,Ranga Reddy,518,2017-18,7.0200000000000005
Telangana,Ranga Reddy,518,2018-19,0.1
Telangana,Ranga Reddy,518,2019-20,20.43
Telangana,Ranga Reddy,518,2020-21,27.91
Telangana,Ranga Reddy,518,2021-22,65.55
Telangana,Ranga Reddy,518,2022-23,85.74
Telangana,Ranga Reddy,518,2023-24,116.43
Telangana,Sangareddy,691,2014-15,0.0
Telangana,Sangareddy,691,2015-16,0.02
Telangana,Sangareddy,691,2016-17,0.5800000000000001
Telangana,Sangareddy,691,2017-18,2.22
Telangana,Sangareddy,691,2018-19,4.5
Telangana,Sangareddy,691,2019-20,2.6799999999999997
Telangana,Sangareddy,691,2020-21,10.86
Telangana,Sangareddy,691,2021-22,4.8
Telangana,Sangareddy,691,2022-23,0.99
Telangana,Sangareddy,691,2023-24,0.66
Telangana,Siddipet,692,2016-17,0.0
Telangana,Siddipet,692,2017-18,0.29000000000000004
Telangana,Siddipet,692,2018-19,0.76
Telangana,Siddipet,692,2019-20,0.23
Telangana,Siddipet,692,2020-21,4.37
Telangana,Siddipet,692,2021-22,0.34
Telangana,Suryapet,696,2016-17,3.35
Telangana,Suryapet,696,2017-18,3.2800000000000002
Telangana,Suryapet,696,2018-19,5.79
Telangana,Suryapet,696,2019-20,3.83
Telangana,Suryapet,696,2020-21,7.220000000000001
Telangana,Suryapet,696,2021-22,0.15
Telangana,Suryapet,696,2023-24,0.58
Telangana,Vikarabad,698,2017-18,0.2
Telangana,Vikarabad,698,2018-19,0.21000000000000002
Telangana,Vikarabad,698,2019-20,2.5199999999999996
Telangana,Vikarabad,698,2020-21,3.61
Telangana,Vikarabad,698,2022-23,66.94999999999999
Telangana,Wanaparthy,693,2019-20,0.64
Telangana,Wanaparthy,693,2020-21,0.53
Telangana,Wanaparthy,693,2021-22,0.05
Telangana,Wanaparthy,693,2022-23,0.06
Telangana,Warangal,522,2021-22,0.06999999999999999
Telangana,Warangal,522,2022-23,21.07
Telangana,Warangal,522,2023-24,23.28
Telangana,Yadadri Bhuvanagiri,697,2017-18,0.76
Telangana,Yadadri Bhuvanagiri,697,2019-20,0.1
Telangana,Yadadri Bhuvanagiri,697,2020-21,0.85
Telangana,Yadadri Bhuvanagiri,697,2021-22,0.13
Telangana,Yadadri Bhuvanagiri,697,2022-23,0.14
Telangana,Yadadri Bhuvanagiri,697,2023-24,2.14
Tripura,Dhalai,269,2019-20,0.96
Tripura,Dhalai,269,2020-21,0.24
Tripura,Dhalai,269,2021-22,0.36
Tripura,Dhalai,269,2023-24,0.6199999999999999
Tripura,Gomati,654,2019-20,0.44
Tripura,Gomati,654,2020-21,0.9800000000000001
Tripura,Gomati,654,2021-22,2.82
Tripura,Khowai,652,2019-20,0.30000000000000004
Tripura,Nec/ Not Mentioned,Not Applicable,2014-15,0.27
Tripura,Nec/ Not Mentioned,Not Applicable,2015-16,0.86
Tripura,Nec/ Not Mentioned,Not Applicable,2016-17,0.42000000000000004
Tripura,Nec/ Not Mentioned,Not Applicable,2017-18,1.73
Tripura,Nec/ Not Mentioned,Not Applicable,2018-19,22.77
Tripura,Nec/ Not Mentioned,Not Applicable,2019-20,7.88
Tripura,Nec/ Not Mentioned,Not Applicable,2020-21,2.67
Tripura,Nec/ Not Mentioned,Not Applicable,2021-22,0.1
Tripura,Nec/ Not Mentioned,Not Applicable,2022-23,0.48
Tripura,Nec/ Not Mentioned,Not Applicable,2023-24,0.89
Tripura,North Tripura,270,2016-17,0.06
Tripura,North Tripura,270,2019-20,0.04
Tripura,North Tripura,270,2020-21,0.06999999999999999
Tripura,North Tripura,270,2021-22,0.28
Tripura,North Tripura,270,2022-23,2.05
Tripura,North Tripura,270,2023-24,1.09
Tripura,Sepahijala,653,2014-15,0.04
Tripura,Sepahijala,653,2020-21,0.69
Tripura,South Tripura,271,2015-16,0.1
Tripura,South Tripura,271,2016-17,0.34
Tripura,South Tripura,271,2017-18,0.05
Tripura,South Tripura,271,2018-19,0.3
Tripura,South Tripura,271,2019-20,0.01
Tripura,South Tripura,271,2020-21,0.08
Tripura,South Tripura,271,2021-22,0.42
Tripura,South Tripura,271,2022-23,2.2800000000000002
Tripura,South Tripura,271,2023-24,3.12
Tripura,West Tripura,272,2014-15,0.76
Tripura,West Tripura,272,2015-16,0.25
Tripura,West Tripura,272,2016-17,0.33999999999999997
Tripura,West Tripura,272,2019-20,0.26
Tripura,West Tripura,272,2020-21,5.21
Tripura,West Tripura,272,2021-22,11.71
Tripura,West Tripura,272,2022-23,14.389999999999999
Tripura,West Tripura,272,2023-24,3.52
Uttar Pradesh,Agra,118,2014-15,2.04
Uttar Pradesh,Agra,118,2015-16,1.58
Uttar Pradesh,Agra,118,2016-17,4.9799999999999995
Uttar Pradesh,Agra,118,2017-18,2.37
Uttar Pradesh,Agra,118,2018-19,4.97
Uttar Pradesh,Agra,118,2019-20,6.170000000000001
Uttar Pradesh,Agra,118,2020-21,8.379999999999999
Uttar Pradesh,Agra,118,2021-22,14.059999999999999
Uttar Pradesh,Agra,118,2022-23,30.75
Uttar Pradesh,Agra,118,2023-24,22.09
Uttar Pradesh,Aligarh,119,2014-15,1.03
Uttar Pradesh,Aligarh,119,2015-16,0.47000000000000003
Uttar Pradesh,Aligarh,119,2016-17,2.08
Uttar Pradesh,Aligarh,119,2017-18,0.21
Uttar Pradesh,Aligarh,119,2018-19,1.5
Uttar Pradesh,Aligarh,119,2019-20,0.95
Uttar Pradesh,Aligarh,119,2020-21,2.73
Uttar Pradesh,Aligarh,119,2021-22,5.459999999999999
Uttar Pradesh,Aligarh,119,2022-23,4.4
Uttar Pradesh,Aligarh,119,2023-24,8.349999999999998
Uttar Pradesh,Ambedkar Nagar,121,2014-15,1.77
Uttar Pradesh,Ambedkar Nagar,121,2016-17,0.0
Uttar Pradesh,Ambedkar Nagar,121,2018-19,0.8
Uttar Pradesh,Ambedkar Nagar,121,2020-21,0.08
Uttar Pradesh,Ambedkar Nagar,121,2021-22,0.26
Uttar Pradesh,Ambedkar Nagar,121,2022-23,4.01
Uttar Pradesh,Ambedkar Nagar,121,2023-24,5.68
Uttar Pradesh,Amethi,640,2015-16,1.31
Uttar Pradesh,Amethi,640,2016-17,1.91
Uttar Pradesh,Amethi,640,2017-18,0.2
Uttar Pradesh,Amethi,640,2018-19,2.4
Uttar Pradesh,Amethi,640,2019-20,4.989999999999999
Uttar Pradesh,Amethi,640,2020-21,8.85
Uttar Pradesh,Amethi,640,2023-24,0.04
Uttar Pradesh,Amroha,154,2014-15,0.0
Uttar Pradesh,Amroha,154,2016-17,1.03
Uttar Pradesh,Amroha,154,2017-18,0.22999999999999998
Uttar Pradesh,Amroha,154,2019-20,0.05
Uttar Pradesh,Amroha,154,2020-21,1.31
Uttar Pradesh,Amroha,154,2021-22,1.19
Uttar Pradesh,Amroha,154,2022-23,1.55
Uttar Pradesh,Amroha,154,2023-24,1.56
Uttar Pradesh,Auraiya,122,2014-15,2.56
Uttar Pradesh,Auraiya,122,2015-16,0.01
Uttar Pradesh,Auraiya,122,2018-19,0.02
Uttar Pradesh,Auraiya,122,2020-21,1.3699999999999999
Uttar Pradesh,Auraiya,122,2021-22,6.99
Uttar Pradesh,Auraiya,122,2022-23,4.58
Uttar Pradesh,Auraiya,122,2023-24,4.04
Uttar Pradesh,Ayodhya,140,2016-17,0.15
Uttar Pradesh,Ayodhya,140,2018-19,0.19
Uttar Pradesh,Ayodhya,140,2019-20,1.22
Uttar Pradesh,Ayodhya,140,2020-21,16.24
Uttar Pradesh,Ayodhya,140,2021-22,20.47
Uttar Pradesh,Ayodhya,140,2022-23,22.92
Uttar Pradesh,Ayodhya,140,2023-24,37.910000000000004
Uttar Pradesh,Azamgarh,123,2015-16,0.3
Uttar Pradesh,Azamgarh,123,2016-17,0.15
Uttar Pradesh,Azamgarh,123,2017-18,0.5
Uttar Pradesh,Azamgarh,123,2018-19,0.74
Uttar Pradesh,Azamgarh,123,2020-21,0.22
Uttar Pradesh,Azamgarh,123,2021-22,3.68
Uttar Pradesh,Azamgarh,123,2022-23,0.59
Uttar Pradesh,Azamgarh,123,2023-24,3.38
Uttar Pradesh,Baghpat,124,2014-15,0.07
Uttar Pradesh,Baghpat,124,2015-16,0.15000000000000002
Uttar Pradesh,Baghpat,124,2016-17,0.56
Uttar Pradesh,Baghpat,124,2017-18,1.03
Uttar Pradesh,Baghpat,124,2019-20,0.6900000000000001
Uttar Pradesh,Baghpat,124,2020-21,0.02
Uttar Pradesh,Baghpat,124,2021-22,2.26
Uttar Pradesh,Baghpat,124,2022-23,6.029999999999999
Uttar Pradesh,Baghpat,124,2023-24,9.93
Uttar Pradesh,Bahraich,125,2016-17,0.02
Uttar Pradesh,Bahraich,125,2017-18,0.0
Uttar Pradesh,Bahraich,125,2018-19,1.62
Uttar Pradesh,Bahraich,125,2019-20,0.13
Uttar Pradesh,Bahraich,125,2020-21,1.74
Uttar Pradesh,Bahraich,125,2021-22,5.34
Uttar Pradesh,Bahraich,125,2022-23,8.1
Uttar Pradesh,Bahraich,125,2023-24,18.409999999999997
Uttar Pradesh,Ballia,126,2014-15,0.33
Uttar Pradesh,Ballia,126,2015-16,0.05
Uttar Pradesh,Ballia,126,2016-17,0.11
Uttar Pradesh,Ballia,126,2017-18,0.01
Uttar Pradesh,Ballia,126,2019-20,22.189999999999998
Uttar Pradesh,Ballia,126,2020-21,0.12000000000000001
Uttar Pradesh,Ballia,126,2021-22,0.7100000000000001
Uttar Pradesh,Ballia,126,2022-23,0.9400000000000001
Uttar Pradesh,Ballia,126,2023-24,8.1
Uttar Pradesh,Balrampur,127,2014-15,0.05
Uttar Pradesh,Balrampur,127,2016-17,0.52
Uttar Pradesh,Balrampur,127,2019-20,0.66
Uttar Pradesh,Balrampur,127,2020-21,1.01
Uttar Pradesh,Balrampur,127,2021-22,1.7
Uttar Pradesh,Balrampur,127,2022-23,0.5
Uttar Pradesh,Balrampur,127,2023-24,2.73
Uttar Pradesh,Banda,128,2022-23,0.9
Uttar Pradesh,Banda,128,2023-24,2.07
Uttar Pradesh,Bara Banki,129,2014-15,0.34
Uttar Pradesh,Bara Banki,129,2015-16,4.41
Uttar Pradesh,Bara Banki,129,2016-17,0.48
Uttar Pradesh,Bara Banki,129,2017-18,0.22
Uttar Pradesh,Bara Banki,129,2018-19,0.51
Uttar Pradesh,Bara Banki,129,2019-20,0.79
Uttar Pradesh,Bara Banki,129,2020-21,1.6
Uttar Pradesh,Bara Banki,129,2021-22,1.88
Uttar Pradesh,Bara Banki,129,2022-23,6.37
Uttar Pradesh,Bara Banki,129,2023-24,5.73
Uttar Pradesh,Bareilly,130,2014-15,0.25
Uttar Pradesh,Bareilly,130,2015-16,1.02
Uttar Pradesh,Bareilly,130,2016-17,2.33
Uttar Pradesh,Bareilly,130,2017-18,0.5700000000000001
Uttar Pradesh,Bareilly,130,2018-19,1.83
Uttar Pradesh,Bareilly,130,2019-20,2.83
Uttar Pradesh,Bareilly,130,2020-21,2.45
Uttar Pradesh,Bareilly,130,2021-22,168.64
Uttar Pradesh,Bareilly,130,2022-23,5.38
Uttar Pradesh,Bareilly,130,2023-24,10.870000000000001
Uttar Pradesh,Basti,131,2014-15,0.0
Uttar Pradesh,Basti,131,2015-16,0.1
Uttar Pradesh,Basti,131,2016-17,1.3
Uttar Pradesh,Basti,131,2017-18,0.39
Uttar Pradesh,Basti,131,2018-19,1.26
Uttar Pradesh,Basti,131,2020-21,0.27
Uttar Pradesh,Basti,131,2021-22,1.5200000000000002
Uttar Pradesh,Basti,131,2022-23,2.11
Uttar Pradesh,Basti,131,2023-24,1.9700000000000002
Uttar Pradesh,Bhadohi,179,2015-16,0.08
Uttar Pradesh,Bhadohi,179,2017-18,1.7999999999999998
Uttar Pradesh,Bhadohi,179,2018-19,6.3500000000000005
Uttar Pradesh,Bhadohi,179,2019-20,2.13
Uttar Pradesh,Bhadohi,179,2020-21,1.52
Uttar Pradesh,Bhadohi,179,2021-22,0.8200000000000001
Uttar Pradesh,Bhadohi,179,2022-23,1.01
Uttar Pradesh,Bhadohi,179,2023-24,3.09
Uttar Pradesh,Bijnor,132,2014-15,0.15
Uttar Pradesh,Bijnor,132,2015-16,0.12
Uttar Pradesh,Bijnor,132,2016-17,0.29
Uttar Pradesh,Bijnor,132,2017-18,3.9
Uttar Pradesh,Bijnor,132,2018-19,1.09
Uttar Pradesh,Bijnor,132,2019-20,3.92
Uttar Pradesh,Bijnor,132,2020-21,1.48
Uttar Pradesh,Bijnor,132,2021-22,4.48
Uttar Pradesh,Bijnor,132,2022-23,1.18
Uttar Pradesh,Bijnor,132,2023-24,2.79
Uttar Pradesh,Budaun,133,2019-20,0.08
Uttar Pradesh,Budaun,133,2021-22,3.67
Uttar Pradesh,Budaun,133,2022-23,2.88
Uttar Pradesh,Budaun,133,2023-24,3.42
Uttar Pradesh,Bulandshahr,134,2014-15,0.91
Uttar Pradesh,Bulandshahr,134,2015-16,1.47
Uttar Pradesh,Bulandshahr,134,2016-17,1.45
Uttar Pradesh,Bulandshahr,134,2017-18,0.42000000000000004
Uttar Pradesh,Bulandshahr,134,2018-19,7.9
Uttar Pradesh,Bulandshahr,134,2019-20,1.56
Uttar Pradesh,Bulandshahr,134,2020-21,8.389999999999999
Uttar Pradesh,Bulandshahr,134,2021-22,8.26
Uttar Pradesh,Bulandshahr,134,2022-23,11.67
Uttar Pradesh,Bulandshahr,134,2023-24,21.25
Uttar Pradesh,Chandauli,135,2017-18,0.36
Uttar Pradesh,Chandauli,135,2018-19,0.6799999999999999
Uttar Pradesh,Chandauli,135,2020-21,0.9500000000000001
Uttar Pradesh,Chandauli,135,2021-22,2.38
Uttar Pradesh,Chandauli,135,2022-23,5.58
Uttar Pradesh,Chandauli,135,2023-24,3.3200000000000003
Uttar Pradesh,Chitrakoot,136,2018-19,0.19
Uttar Pradesh,Chitrakoot,136,2020-21,0.35
Uttar Pradesh,Chitrakoot,136,2021-22,1.15
Uttar Pradesh,Chitrakoot,136,2022-23,4.64
Uttar Pradesh,Chitrakoot,136,2023-24,9.62
Uttar Pradesh,Deoria,137,2015-16,0.65
Uttar Pradesh,Deoria,137,2016-17,0.31
Uttar Pradesh,Deoria,137,2017-18,0.29
Uttar Pradesh,Deoria,137,2018-19,0.36
Uttar Pradesh,Deoria,137,2019-20,0.05
Uttar Pradesh,Deoria,137,2020-21,0.51
Uttar Pradesh,Deoria,137,2021-22,0.39
Uttar Pradesh,Deoria,137,2022-23,1.16
Uttar Pradesh,Deoria,137,2023-24,2.1
Uttar Pradesh,Etah,138,2016-17,0.0
Uttar Pradesh,Etah,138,2018-19,2.14
Uttar Pradesh,Etah,138,2020-21,0.11
Uttar Pradesh,Etah,138,2021-22,0.12
Uttar Pradesh,Etah,138,2022-23,0.08
Uttar Pradesh,Etawah,139,2020-21,0.8400000000000001
Uttar Pradesh,Etawah,139,2021-22,2.5700000000000003
Uttar Pradesh,Etawah,139,2022-23,0.54
Uttar Pradesh,Etawah,139,2023-24,0.72
Uttar Pradesh,Farrukhabad,141,2016-17,0.08
Uttar Pradesh,Farrukhabad,141,2018-19,0.17
Uttar Pradesh,Farrukhabad,141,2019-20,0.18
Uttar Pradesh,Farrukhabad,141,2020-21,0.18
Uttar Pradesh,Farrukhabad,141,2021-22,0.05
Uttar Pradesh,Farrukhabad,141,2022-23,0.22
Uttar Pradesh,Farrukhabad,141,2023-24,0.67
Uttar Pradesh,Fatehpur,142,2017-18,0.05
Uttar Pradesh,Fatehpur,142,2018-19,0.21000000000000002
Uttar Pradesh,Fatehpur,142,2019-20,0.24
Uttar Pradesh,Fatehpur,142,2020-21,0.36
Uttar Pradesh,Fatehpur,142,2021-22,0.44999999999999996
Uttar Pradesh,Fatehpur,142,2022-23,2.23
Uttar Pradesh,Fatehpur,142,2023-24,6.9399999999999995
Uttar Pradesh,Firozabad,143,2014-15,0.01
Uttar Pradesh,Firozabad,143,2017-18,3.0
Uttar Pradesh,Firozabad,143,2018-19,0.0
Uttar Pradesh,Firozabad,143,2019-20,0.05
Uttar Pradesh,Firozabad,143,2020-21,1.3
Uttar Pradesh,Firozabad,143,2021-22,0.38
Uttar Pradesh,Firozabad,143,2022-23,1.78
Uttar Pradesh,Firozabad,143,2023-24,5.45
Uttar Pradesh,Gautam Buddha Nagar,144,2014-15,1.75
Uttar Pradesh,Gautam Buddha Nagar,144,2015-16,99.76
Uttar Pradesh,Gautam Buddha Nagar,144,2016-17,8.02
Uttar Pradesh,Gautam Buddha Nagar,144,2017-18,15.93
Uttar Pradesh,Gautam Buddha Nagar,144,2018-19,49.95
Uttar Pradesh,Gautam Buddha Nagar,144,2019-20,114.34
Uttar Pradesh,Gautam Buddha Nagar,144,2020-21,108.67
Uttar Pradesh,Gautam Buddha Nagar,144,2021-22,155.62
Uttar Pradesh,Gautam Buddha Nagar,144,2022-23,232.4
Uttar Pradesh,Gautam Buddha Nagar,144,2023-24,214.01
Uttar Pradesh,Ghaziabad,145,2014-15,0.85
Uttar Pradesh,Ghaziabad,145,2015-16,9.669999999999998
Uttar Pradesh,Ghaziabad,145,2016-17,6.91
Uttar Pradesh,Ghaziabad,145,2017-18,5.65
Uttar Pradesh,Ghaziabad,145,2018-19,9.4
Uttar Pradesh,Ghaziabad,145,2019-20,13.709999999999999
Uttar Pradesh,Ghaziabad,145,2020-21,34.419999999999995
Uttar Pradesh,Ghaziabad,145,2021-22,42.85
Uttar Pradesh,Ghaziabad,145,2022-23,46.269999999999996
Uttar Pradesh,Ghaziabad,145,2023-24,63.39
Uttar Pradesh,Ghazipur,146,2014-15,0.07
Uttar Pradesh,Ghazipur,146,2015-16,1.63
Uttar Pradesh,Ghazipur,146,2016-17,11.059999999999999
Uttar Pradesh,Ghazipur,146,2017-18,5.99
Uttar Pradesh,Ghazipur,146,2018-19,12.06
Uttar Pradesh,Ghazipur,146,2019-20,2.13
Uttar Pradesh,Ghazipur,146,2020-21,1.6
Uttar Pradesh,Ghazipur,146,2021-22,0.98
Uttar Pradesh,Ghazipur,146,2022-23,1.25
Uttar Pradesh,Ghazipur,146,2023-24,2.35
Uttar Pradesh,Gonda,147,2014-15,0.13
Uttar Pradesh,Gonda,147,2015-16,0.13999999999999999
Uttar Pradesh,Gonda,147,2016-17,0.23
Uttar Pradesh,Gonda,147,2018-19,0.32
Uttar Pradesh,Gonda,147,2019-20,0.12
Uttar Pradesh,Gonda,147,2020-21,0.12
Uttar Pradesh,Gonda,147,2021-22,0.12000000000000001
Uttar Pradesh,Gonda,147,2022-23,0.03
Uttar Pradesh,Gonda,147,2023-24,14.99
Uttar Pradesh,Gorakhpur,148,2014-15,0.7
Uttar Pradesh,Gorakhpur,148,2015-16,0.24
Uttar Pradesh,Gorakhpur,148,2016-17,0.72
Uttar Pradesh,Gorakhpur,148,2017-18,0.0
Uttar Pradesh,Gorakhpur,148,2018-19,0.87
Uttar Pradesh,Gorakhpur,148,2019-20,3.22
Uttar Pradesh,Gorakhpur,148,2020-21,3.57
Uttar Pradesh,Gorakhpur,148,2021-22,5.95
Uttar Pradesh,Gorakhpur,148,2022-23,15.469999999999999
Uttar Pradesh,Gorakhpur,148,2023-24,11.74
Uttar Pradesh,Hamirpur,149,2016-17,0.0
Uttar Pradesh,Hamirpur,149,2017-18,0.0
Uttar Pradesh,Hamirpur,149,2020-21,0.05
Uttar Pradesh,Hamirpur,149,2021-22,2.18
Uttar Pradesh,Hamirpur,149,2022-23,1.5
Uttar Pradesh,Hamirpur,149,2023-24,36.43000000000001
Uttar Pradesh,Hapur,661,2014-15,0.53
Uttar Pradesh,Hapur,661,2016-17,0.06
Uttar Pradesh,Hapur,661,2018-19,1.4100000000000001
Uttar Pradesh,Hapur,661,2019-20,1.75
Uttar Pradesh,Hapur,661,2020-21,2.5100000000000002
Uttar Pradesh,Hapur,661,2021-22,0.08
Uttar Pradesh,Hapur,661,2022-23,0.11
Uttar Pradesh,Hapur,661,2023-24,0.03
Uttar Pradesh,Hardoi,150,2014-15,0.06
Uttar Pradesh,Hardoi,150,2015-16,0.08
Uttar Pradesh,Hardoi,150,2016-17,0.07
Uttar Pradesh,Hardoi,150,2018-19,66.72
Uttar Pradesh,Hardoi,150,2019-20,97.19
Uttar Pradesh,Hardoi,150,2020-21,1.28
Uttar Pradesh,Hardoi,150,2021-22,81.45
Uttar Pradesh,Hardoi,150,2022-23,91.57000000000001
Uttar Pradesh,Hardoi,150,2023-24,56.519999999999996
Uttar Pradesh,Hathras,163,2019-20,0.08
Uttar Pradesh,Hathras,163,2020-21,2.23
Uttar Pradesh,Hathras,163,2021-22,1.16
